year,month,rank_ME,rank_IA,rank_ROE,nstocks,ret_vw,retx_vw
1983,11,1,3,1,238,1.8554,1.7270
1983,11,1,3,2,195,4.1658,3.9232
1983,11,1,3,3,242,6.6009,6.4524
1983,11,2,1,1,31,5.2615,4.9433
1983,11,2,1,2,50,4.9127,4.0247
1983,11,2,1,3,30,0.7578,-0.3467
1983,11,2,2,1,40,3.8739,3.6705
1983,11,2,2,2,139,1.7653,0.8625
1983,11,2,2,3,96,0.4377,-0.2340
1983,11,2,3,1,48,2.6323,2.3227
1983,11,2,3,2,76,3.4866,2.9268
1983,11,2,3,3,125,2.8560,2.5628
1983,12,1,1,1,330,0.1489,-0.0078
1983,12,1,1,2,195,0.0220,-0.2514
1983,12,1,1,3,132,-1.6578,-1.7750
1983,12,1,2,1,221,-1.0697,-1.3500
1983,12,1,2,2,242,-0.4669,-0.7744
1983,12,1,2,3,167,-2.7058,-2.9936
1983,12,1,3,1,261,-3.8518,-3.9966
1983,12,1,3,2,203,-1.7688,-1.8930
1983,12,1,3,3,240,-2.3783,-2.5134
1983,12,2,1,1,31,2.5205,2.1651
1983,12,2,1,2,52,-1.2068,-1.4525
1983,12,2,1,3,28,-0.9604,-1.0151
1983,12,2,2,1,36,-1.3966,-2.6195
1983,12,2,2,2,142,-0.6485,-0.7792
1983,12,2,2,3,96,-0.7099,-0.8937
1983,12,2,3,1,49,1.6949,1.5670
1983,12,2,3,2,80,-0.0467,-0.2515
1983,12,2,3,3,119,-2.8613,-3.2430
1984,1,1,1,1,332,1.4607,1.3858
1984,1,1,1,2,189,-0.9727,-1.0734
1984,1,1,1,3,137,-4.3155,-4.4294
1984,1,1,2,1,218,2.0814,1.9691
1984,1,1,2,2,244,-1.4818,-1.6608
1984,1,1,2,3,170,-2.0776,-2.4288
1984,1,1,3,1,264,-0.1742,-0.2906
1984,1,1,3,2,209,-5.4830,-5.6065
1984,1,1,3,3,239,-4.9500,-5.0628
1984,1,2,1,1,33,-2.0749,-2.2334
1984,1,2,1,2,50,-0.0102,-0.1356
1984,1,2,1,3,28,2.2742,2.1155
1984,1,2,2,1,38,2.7230,2.5729
1984,1,2,2,2,144,2.6177,2.2689
1984,1,2,2,3,91,-4.0854,-4.2177
1984,1,2,3,1,47,-0.1425,-0.3556
1984,1,2,3,2,85,-1.7186,-1.9329
1984,1,2,3,3,115,-5.7240,-5.9142
1984,2,1,1,1,329,-5.7141,-5.9977
1984,2,1,1,2,179,-4.3817,-4.6746
1984,2,1,1,3,138,-7.6402,-7.8537
1984,2,1,2,1,211,-4.2706,-4.6623
1984,2,1,2,2,239,-4.7525,-5.2404
1984,2,1,2,3,162,-5.4307,-5.6687
1984,2,1,3,1,258,-6.6265,-6.7336
1984,2,1,3,2,201,-4.9877,-5.1860
1984,2,1,3,3,241,-5.9595,-6.1225
1984,2,2,1,1,32,-1.6806,-2.4570
1984,2,2,1,2,48,-4.3014,-4.9327
1984,2,2,1,3,31,-3.9225,-5.0359
1984,2,2,2,1,42,-3.8011,-4.1289
1984,2,2,2,2,139,-1.6500,-2.4090
1984,2,2,2,3,89,-3.6599,-4.2126
1984,2,2,3,1,47,-4.9834,-5.4335
1984,2,2,3,2,93,-5.3103,-5.8428
1984,2,2,3,3,102,-4.6093,-4.7556
1984,3,1,1,1,318,3.2599,3.1571
1984,3,1,1,2,205,2.2384,1.9830
1984,3,1,1,3,136,0.9488,0.8221
1984,3,1,2,1,218,-0.1987,-0.5283
1984,3,1,2,2,232,0.1038,-0.1702
1984,3,1,2,3,169,1.8072,1.5058
1984,3,1,3,1,259,2.4988,2.4101
1984,3,1,3,2,194,0.0640,-0.0277
1984,3,1,3,3,251,1.1317,0.9343
1984,3,2,1,1,37,1.6981,1.3669
1984,3,2,1,2,48,3.3134,3.1189
1984,3,2,1,3,26,0.0533,-0.0723
1984,3,2,2,1,47,1.7703,1.2477
1984,3,2,2,2,135,1.9249,1.7526
1984,3,2,2,3,88,1.5753,1.3638
1984,3,2,3,1,39,1.9180,1.7850
1984,3,2,3,2,91,0.2734,-0.2481
1984,3,2,3,3,115,1.1780,0.9580
1984,4,1,1,1,339,-2.2221,-2.3731
1984,4,1,1,2,193,0.1373,0.0437
1984,4,1,1,3,146,1.1197,0.9266
1984,4,1,2,1,219,0.1354,0.0515
1984,4,1,2,2,241,1.2551,0.8891
1984,4,1,2,3,162,0.0271,-0.1555
1984,4,1,3,1,272,-2.1547,-2.2667
1984,4,1,3,2,193,-1.5354,-1.7816
1984,4,1,3,3,246,0.4963,0.3901
1984,4,2,1,1,37,-1.2058,-1.3406
1984,4,2,1,2,48,1.3251,1.1006
1984,4,2,1,3,26,3.7586,3.4955
1984,4,2,2,1,47,0.7415,0.6682
1984,4,2,2,2,134,1.4962,1.2635
1984,4,2,2,3,89,1.0496,0.9157
1984,4,2,3,1,38,-0.8206,-0.9308
1984,4,2,3,2,88,-0.7266,-1.0643
1984,4,2,3,3,118,0.8017,0.6860
1984,5,1,1,1,336,-7.5986,-7.8665
1984,5,1,1,2,187,-4.8268,-5.1444
1984,5,1,1,3,153,-4.9029,-5.1702
1984,5,1,2,1,208,-5.8791,-6.1589
1984,5,1,2,2,256,-2.6689,-3.1858
1984,5,1,2,3,159,-1.4112,-1.7341
1984,5,1,3,1,272,-7.7248,-7.8046
1984,5,1,3,2,203,-6.1319,-6.3893
1984,5,1,3,3,233,-5.3933,-5.6137
1984,5,2,1,1,39,-8.5076,-9.0948
1984,5,2,1,2,54,-6.4990,-7.5609
1984,5,2,1,3,27,-3.7007,-3.9856
1984,5,2,2,1,50,-7.1192,-7.5248
1984,5,2,2,2,132,-4.5900,-5.4831
1984,5,2,2,3,93,-4.3161,-5.0417
1984,5,2,3,1,45,1.2095,0.5833
1984,5,2,3,2,90,-4.0434,-4.4253
1984,5,2,3,3,112,-5.0883,-5.3947
1984,6,1,1,1,350,1.6088,1.4589
1984,6,1,1,2,177,1.9339,1.6864
1984,6,1,1,3,165,3.3271,3.1351
1984,6,1,2,1,210,1.6336,1.4100
1984,6,1,2,2,234,2.8199,2.5195
1984,6,1,2,3,183,5.1718,4.8441
1984,6,1,3,1,283,1.3105,1.2095
1984,6,1,3,2,213,3.6242,3.4953
1984,6,1,3,3,219,4.7381,4.6119
1984,6,2,1,1,39,-2.1469,-2.3031
1984,6,2,1,2,57,1.3937,1.0831
1984,6,2,1,3,25,2.4328,2.2860
1984,6,2,2,1,50,3.7341,3.2825
1984,6,2,2,2,135,2.3538,2.0837
1984,6,2,2,3,91,2.2235,1.9223
1984,6,2,3,1,49,6.0398,5.9358
1984,6,2,3,2,94,1.5204,1.1260
1984,6,2,3,3,106,4.6762,4.2801
1984,7,1,1,1,406,-7.9688,-8.0669
1984,7,1,1,2,155,-5.0092,-5.2782
1984,7,1,1,3,116,-2.9731,-3.1311
1984,7,1,2,1,230,-5.1185,-5.2359
1984,7,1,2,2,256,-2.8610,-3.1498
1984,7,1,2,3,163,-1.5904,-1.9567
1984,7,1,3,1,310,-8.3003,-8.3792
1984,7,1,3,2,244,-4.6631,-4.6968
1984,7,1,3,3,334,-4.2551,-4.3962
1984,7,2,1,1,55,-5.1265,-5.3273
1984,7,2,1,2,60,-4.4520,-4.6790
1984,7,2,1,3,22,-2.7752,-3.1509
1984,7,2,2,1,39,-2.4919,-2.7115
1984,7,2,2,2,139,-1.4819,-1.8247
1984,7,2,2,3,101,-0.2249,-0.4219
1984,7,2,3,1,34,-3.9163,-4.0568
1984,7,2,3,2,82,-0.6133,-0.7784
1984,7,2,3,3,110,0.2540,0.1920
1984,8,1,1,1,377,9.5586,9.2894
1984,8,1,1,2,153,12.4849,11.9187
1984,8,1,1,3,114,11.2927,11.0098
1984,8,1,2,1,231,9.8109,9.4715
1984,8,1,2,2,229,10.4524,10.0594
1984,8,1,2,3,167,11.0560,10.6722
1984,8,1,3,1,285,10.8777,10.7539
1984,8,1,3,2,234,14.1583,13.9763
1984,8,1,3,3,331,15.9060,15.7186
1984,8,2,1,1,56,16.4674,15.8413
1984,8,2,1,2,60,11.0715,10.4297
1984,8,2,1,3,19,12.5911,11.2770
1984,8,2,2,1,52,7.7393,7.0968
1984,8,2,2,2,128,9.9196,9.1015
1984,8,2,2,3,97,9.7005,9.0660
1984,8,2,3,1,30,12.5190,11.8422
1984,8,2,3,2,77,11.2551,10.4977
1984,8,2,3,3,115,12.1598,11.6328
1984,9,1,1,1,398,-0.3280,-0.4787
1984,9,1,1,2,152,-0.1542,-0.3592
1984,9,1,1,3,104,0.7910,0.5841
1984,9,1,2,1,239,1.0346,0.8685
1984,9,1,2,2,230,1.4051,1.1635
1984,9,1,2,3,168,0.1806,0.0109
1984,9,1,3,1,295,-3.7712,-3.8609
1984,9,1,3,2,237,-3.4626,-3.5537
1984,9,1,3,3,344,-2.1755,-2.2974
1984,9,2,1,1,55,-0.9728,-1.1182
1984,9,2,1,2,63,-0.1502,-0.5339
1984,9,2,1,3,17,2.9061,2.5816
1984,9,2,2,1,54,1.4105,1.0849
1984,9,2,2,2,127,0.6210,0.3392
1984,9,2,2,3,95,-0.5992,-0.8662
1984,9,2,3,1,28,-0.3014,-0.3508
1984,9,2,3,2,83,-1.4238,-1.5758
1984,9,2,3,3,111,-2.4482,-2.4965
1984,10,1,1,1,397,-5.0378,-5.1428
1984,10,1,1,2,153,0.1634,-0.0573
1984,10,1,1,3,101,-2.6658,-2.8337
1984,10,1,2,1,241,-2.4871,-2.7778
1984,10,1,2,2,227,0.6083,0.2958
1984,10,1,2,3,166,0.4454,0.2800
1984,10,1,3,1,293,-3.1641,-3.2319
1984,10,1,3,2,238,-1.8769,-2.0515
1984,10,1,3,3,342,-2.0589,-2.1419
1984,10,2,1,1,52,-3.3212,-4.1383
1984,10,2,1,2,63,-0.3303,-0.5620
1984,10,2,1,3,18,0.3499,0.3199
1984,10,2,2,1,57,0.2380,-0.3193
1984,10,2,2,2,126,0.1807,-0.3163
1984,10,2,2,3,93,2.2722,2.1355
1984,10,2,3,1,29,-3.8954,-3.9589
1984,10,2,3,2,84,0.4842,0.3532
1984,10,2,3,3,110,0.3456,-0.0630
1984,11,1,1,1,362,-2.6700,-3.0004
1984,11,1,1,2,165,0.1483,-0.2530
1984,11,1,1,3,99,-1.5430,-1.8283
1984,11,1,2,1,213,-1.1858,-1.4515
1984,11,1,2,2,239,0.1161,-0.2223
1984,11,1,2,3,172,-0.8435,-1.1254
1984,11,1,3,1,271,-5.0409,-5.1474
1984,11,1,3,2,278,-3.6390,-3.8062
1984,11,1,3,3,292,-3.4808,-3.5932
1984,11,2,1,1,50,-0.4368,-0.5626
1984,11,2,1,2,55,-0.6297,-1.2145
1984,11,2,1,3,20,0.9035,-0.2488
1984,11,2,2,1,53,-2.4239,-3.2286
1984,11,2,2,2,121,-0.3195,-0.9956
1984,11,2,2,3,92,-0.2002,-0.8216
1984,11,2,3,1,32,-1.0290,-1.4789
1984,11,2,3,2,87,-1.7279,-2.2048
1984,11,2,3,3,102,-2.6924,-2.8899
1984,12,1,1,1,346,-1.5036,-1.7159
1984,12,1,1,2,173,1.7770,1.5006
1984,12,1,1,3,106,1.6950,1.4307
1984,12,1,2,1,224,0.2140,-0.1453
1984,12,1,2,2,233,2.2299,1.9550
1984,12,1,2,3,162,3.1761,2.9448
1984,12,1,3,1,299,0.6396,0.4967
1984,12,1,3,2,291,1.9209,1.7291
1984,12,1,3,3,265,4.1674,4.0127
1984,12,2,1,1,51,0.0159,-0.4743
1984,12,2,1,2,51,2.9922,2.6817
1984,12,2,1,3,21,2.8593,2.5690
1984,12,2,2,1,48,2.1749,2.0768
1984,12,2,2,2,126,1.2446,0.9550
1984,12,2,2,3,91,3.1286,2.7190
1984,12,2,3,1,29,1.1932,0.8340
1984,12,2,3,2,85,1.7510,1.5609
1984,12,2,3,3,106,2.9124,2.7836
1985,1,1,1,1,340,8.8277,8.7520
1985,1,1,1,2,183,10.2997,9.8887
1985,1,1,1,3,101,11.3377,11.0285
1985,1,1,2,1,220,9.8602,9.6050
1985,1,1,2,2,235,9.1100,8.8488
1985,1,1,2,3,155,10.9984,10.7821
1985,1,1,3,1,297,12.5280,12.4250
1985,1,1,3,2,291,14.1753,13.9660
1985,1,1,3,3,264,14.4321,14.3755
1985,1,2,1,1,50,6.3890,5.7666
1985,1,2,1,2,53,8.7135,8.5488
1985,1,2,1,3,21,5.1457,5.0584
1985,1,2,2,1,52,6.6980,6.4754
1985,1,2,2,2,123,5.6677,5.2399
1985,1,2,2,3,88,7.1040,6.9094
1985,1,2,3,1,29,9.6290,9.4909
1985,1,2,3,2,84,10.2972,10.2001
1985,1,2,3,3,105,10.7835,10.6924
1985,2,1,1,1,311,1.7882,1.4813
1985,2,1,1,2,182,2.0533,1.5843
1985,2,1,1,3,104,2.6318,2.4499
1985,2,1,2,1,201,1.4877,1.1613
1985,2,1,2,2,230,2.9157,2.5738
1985,2,1,2,3,158,3.4455,3.2607
1985,2,1,3,1,283,0.8862,0.8052
1985,2,1,3,2,258,1.3518,1.2312
1985,2,1,3,3,272,3.7448,3.6196
1985,2,2,1,1,49,1.6138,1.3208
1985,2,2,1,2,48,4.0670,3.6632
1985,2,2,1,3,26,2.4242,1.3846
1985,2,2,2,1,56,-0.7580,-1.6702
1985,2,2,2,2,118,2.0029,1.4089
1985,2,2,2,3,85,2.0970,1.6112
1985,2,2,3,1,30,1.6444,0.9235
1985,2,2,3,2,82,-0.5914,-1.1138
1985,2,2,3,3,103,1.0224,0.5454
1985,3,1,1,1,321,-2.2375,-2.3754
1985,3,1,1,2,157,0.5393,0.3402
1985,3,1,1,3,124,-0.7543,-1.1058
1985,3,1,2,1,215,-1.9578,-2.2188
1985,3,1,2,2,225,-0.4029,-0.6300
1985,3,1,2,3,153,-0.4082,-0.5952
1985,3,1,3,1,295,-3.5673,-3.6599
1985,3,1,3,2,228,-3.9700,-4.1220
1985,3,1,3,3,297,-2.4003,-2.5307
1985,3,2,1,1,49,0.8036,0.4920
1985,3,2,1,2,47,1.6041,1.0917
1985,3,2,1,3,27,3.9778,3.8353
1985,3,2,2,1,57,1.1856,0.9009
1985,3,2,2,2,117,0.6922,0.3056
1985,3,2,2,3,86,0.1734,-0.0618
1985,3,2,3,1,28,-1.8897,-1.9870
1985,3,2,3,2,80,-1.1882,-1.3842
1985,3,2,3,3,109,-2.7057,-2.7818
1985,4,1,1,1,326,-2.0566,-2.1925
1985,4,1,1,2,166,-1.5796,-1.7312
1985,4,1,1,3,119,-0.2425,-0.3371
1985,4,1,2,1,220,-0.4026,-0.5108
1985,4,1,2,2,227,-0.1803,-0.4694
1985,4,1,2,3,149,0.4697,0.2450
1985,4,1,3,1,306,-3.8784,-3.9911
1985,4,1,3,2,220,-2.4395,-2.5745
1985,4,1,3,3,298,-2.1371,-2.1854
1985,4,2,1,1,50,1.1985,0.8020
1985,4,2,1,2,46,-1.8847,-2.0022
1985,4,2,1,3,27,-0.0320,-0.2358
1985,4,2,2,1,53,0.4703,0.2009
1985,4,2,2,2,120,0.4994,0.2409
1985,4,2,2,3,88,-1.7127,-1.8849
1985,4,2,3,1,32,-0.9811,-1.0007
1985,4,2,3,2,74,-2.6119,-2.7371
1985,4,2,3,3,111,-1.0856,-1.1425
1985,5,1,1,1,331,1.3528,1.0534
1985,5,1,1,2,150,3.1870,2.7225
1985,5,1,1,3,119,5.2571,4.9890
1985,5,1,2,1,214,2.4839,2.2007
1985,5,1,2,2,222,3.2852,2.9140
1985,5,1,2,3,156,3.7267,3.5418
1985,5,1,3,1,320,2.1285,2.0253
1985,5,1,3,2,224,5.4220,5.2616
1985,5,1,3,3,278,5.3612,5.1942
1985,5,2,1,1,52,3.3166,2.6463
1985,5,2,1,2,60,6.7100,6.0364
1985,5,2,1,3,20,4.5845,4.3611
1985,5,2,2,1,46,2.6733,2.1428
1985,5,2,2,2,122,4.5406,3.7586
1985,5,2,2,3,100,7.4047,6.7672
1985,5,2,3,1,36,3.4956,3.0700
1985,5,2,3,2,87,6.1857,5.5870
1985,5,2,3,3,96,8.5680,8.1719
1985,6,1,1,1,346,-1.5770,-1.7023
1985,6,1,1,2,145,0.5928,0.3587
1985,6,1,1,3,114,1.8890,1.5641
1985,6,1,2,1,215,0.8432,0.6307
1985,6,1,2,2,222,1.9169,1.6943
1985,6,1,2,3,153,3.4132,3.1600
1985,6,1,3,1,337,-1.6705,-1.7654
1985,6,1,3,2,230,0.7036,0.6076
1985,6,1,3,3,266,2.7398,2.6087
1985,6,2,1,1,52,-0.9228,-1.0863
1985,6,2,1,2,57,1.4833,1.1040
1985,6,2,1,3,21,3.0664,2.7092
1985,6,2,2,1,47,2.1117,2.0320
1985,6,2,2,2,116,2.1904,1.9123
1985,6,2,2,3,106,1.9816,1.6541
1985,6,2,3,1,37,0.3302,0.2423
1985,6,2,3,2,88,0.4666,0.3251
1985,6,2,3,3,94,2.9697,2.8146
1985,7,1,1,1,403,2.3323,2.2467
1985,7,1,1,2,132,3.4227,3.3108
1985,7,1,1,3,94,3.3008,3.1128
1985,7,1,2,1,245,2.5798,2.5419
1985,7,1,2,2,247,2.4210,2.2484
1985,7,1,2,3,164,2.5276,2.2748
1985,7,1,3,1,367,2.1206,2.0545
1985,7,1,3,2,274,2.5182,2.4084
1985,7,1,3,3,348,4.2063,4.1305
1985,7,2,1,1,49,3.4329,3.1898
1985,7,2,1,2,49,-1.5691,-1.6322
1985,7,2,1,3,36,-2.3647,-2.5010
1985,7,2,2,1,43,2.3183,2.0860
1985,7,2,2,2,153,-1.1247,-1.3677
1985,7,2,2,3,99,-0.5104,-0.7014
1985,7,2,3,1,30,3.6836,3.4611
1985,7,2,3,2,72,1.5711,1.3495
1985,7,2,3,3,114,-1.2261,-1.4037
1985,8,1,1,1,349,-0.9655,-1.2148
1985,8,1,1,2,139,-0.1083,-0.5793
1985,8,1,1,3,103,-0.1085,-0.3771
1985,8,1,2,1,228,-0.1424,-0.2685
1985,8,1,2,2,248,0.7199,0.3670
1985,8,1,2,3,157,0.6317,0.3384
1985,8,1,3,1,343,-1.8927,-1.9918
1985,8,1,3,2,285,-2.6878,-2.8228
1985,8,1,3,3,326,-1.8515,-1.9559
1985,8,2,1,1,48,0.8080,-0.0178
1985,8,2,1,2,48,0.2075,-0.6813
1985,8,2,1,3,37,0.0934,-0.4384
1985,8,2,2,1,44,-0.4466,-0.9032
1985,8,2,2,2,138,0.4724,-0.1761
1985,8,2,2,3,111,-0.4012,-0.7869
1985,8,2,3,1,35,-3.3476,-3.4701
1985,8,2,3,2,68,-0.7505,-1.3319
1985,8,2,3,3,111,-1.6732,-2.2158
1985,9,1,1,1,358,-6.3424,-6.4883
1985,9,1,1,2,140,-4.7242,-4.9088
1985,9,1,1,3,103,-4.0348,-4.1807
1985,9,1,2,1,228,-5.5704,-5.8463
1985,9,1,2,2,251,-4.0555,-4.2695
1985,9,1,2,3,157,-4.1582,-4.2994
1985,9,1,3,1,345,-7.1348,-7.2446
1985,9,1,3,2,284,-6.7416,-6.8334
1985,9,1,3,3,330,-6.9030,-7.0085
1985,9,2,1,1,47,-3.3825,-3.4957
1985,9,2,1,2,51,-1.3776,-1.6800
1985,9,2,1,3,33,-3.6368,-3.8486
1985,9,2,2,1,43,-4.5918,-4.8012
1985,9,2,2,2,139,-2.5323,-2.8877
1985,9,2,2,3,111,-3.3282,-3.6341
1985,9,2,3,1,34,-5.9762,-6.1615
1985,9,2,3,2,69,-4.2749,-4.4075
1985,9,2,3,3,111,-4.0825,-4.2029
1985,10,1,1,1,338,0.5978,0.4979
1985,10,1,1,2,148,4.5432,4.4006
1985,10,1,1,3,107,6.2171,6.0754
1985,10,1,2,1,229,3.4098,3.2523
1985,10,1,2,2,251,4.1483,3.9348
1985,10,1,2,3,156,3.9666,3.8599
1985,10,1,3,1,346,0.3457,0.3104
1985,10,1,3,2,286,2.4269,2.2589
1985,10,1,3,3,331,4.2242,4.1538
1985,10,2,1,1,46,1.9959,1.8136
1985,10,2,1,2,51,3.4070,3.1966
1985,10,2,1,3,32,2.0610,1.9100
1985,10,2,2,1,44,4.0369,3.5862
1985,10,2,2,2,139,5.9317,5.4974
1985,10,2,2,3,109,4.5273,4.4553
1985,10,2,3,1,34,1.0760,1.0353
1985,10,2,3,2,69,5.4065,4.9733
1985,10,2,3,3,109,3.7360,3.5998
1985,11,1,1,1,307,3.8085,3.4954
1985,11,1,1,2,147,6.0194,5.7011
1985,11,1,1,3,103,3.4600,3.0235
1985,11,1,2,1,226,5.6321,5.4675
1985,11,1,2,2,246,7.3761,7.0218
1985,11,1,2,3,148,8.7604,8.5156
1985,11,1,3,1,325,8.4352,8.3143
1985,11,1,3,2,297,6.2002,6.0600
1985,11,1,3,3,315,8.1361,8.0581
1985,11,2,1,1,41,6.8490,6.1491
1985,11,2,1,2,44,4.5566,3.7674
1985,11,2,1,3,31,8.5227,7.8127
1985,11,2,2,1,48,5.0864,4.7029
1985,11,2,2,2,133,6.3731,5.7721
1985,11,2,2,3,108,7.9255,7.5120
1985,11,2,3,1,36,5.3014,4.8597
1985,11,2,3,2,73,6.2740,5.6332
1985,11,2,3,3,94,8.9225,8.4014
1985,12,1,1,1,310,1.5197,1.3951
1985,12,1,1,2,144,3.3022,2.9932
1985,12,1,1,3,89,3.4256,3.3494
1985,12,1,2,1,242,5.1728,4.9106
1985,12,1,2,2,234,4.8548,4.5793
1985,12,1,2,3,148,4.9898,4.8020
1985,12,1,3,1,350,4.6570,4.5425
1985,12,1,3,2,290,4.8728,4.7387
1985,12,1,3,3,303,5.1024,4.9543
1985,12,2,1,1,44,2.2104,1.9966
1985,12,2,1,2,40,3.3199,3.0187
1985,12,2,1,3,31,4.1777,3.9884
1985,12,2,2,1,43,5.2394,4.8982
1985,12,2,2,2,130,3.6669,3.3863
1985,12,2,2,3,114,4.9556,4.5665
1985,12,2,3,1,35,1.2257,1.0830
1985,12,2,3,2,76,3.2933,3.1714
1985,12,2,3,3,92,7.5699,7.4334
1986,1,1,1,1,312,-0.7694,-0.8644
1986,1,1,1,2,141,0.2109,0.1055
1986,1,1,1,3,86,4.9410,4.8453
1986,1,1,2,1,245,0.8792,0.7647
1986,1,1,2,2,234,1.2491,1.0762
1986,1,1,2,3,148,3.0839,2.8821
1986,1,1,3,1,361,-0.1170,-0.1480
1986,1,1,3,2,296,1.0448,0.9231
1986,1,1,3,3,292,3.0160,2.9442
1986,1,2,1,1,43,0.8448,0.5757
1986,1,2,1,2,41,-5.0381,-5.2239
1986,1,2,1,3,30,1.2278,1.1293
1986,1,2,2,1,43,2.2073,1.9521
1986,1,2,2,2,127,2.6829,2.4855
1986,1,2,2,3,113,-0.2365,-0.4407
1986,1,2,3,1,33,-1.1899,-1.2061
1986,1,2,3,2,77,3.0964,2.8208
1986,1,2,3,3,92,-0.1266,-0.1965
1986,2,1,1,1,294,2.9649,2.7227
1986,2,1,1,2,131,6.1994,5.7872
1986,2,1,1,3,92,7.1356,6.8625
1986,2,1,2,1,228,4.4665,4.2846
1986,2,1,2,2,234,7.6890,7.3336
1986,2,1,2,3,144,8.0753,7.9432
1986,2,1,3,1,342,6.5059,6.3999
1986,2,1,3,2,279,6.5579,6.4441
1986,2,1,3,3,308,8.2094,8.1275
1986,2,2,1,1,42,4.2281,3.6045
1986,2,2,1,2,39,7.4646,6.8784
1986,2,2,1,3,31,5.1345,4.2734
1986,2,2,2,1,43,5.8728,5.3971
1986,2,2,2,2,125,8.6774,8.1695
1986,2,2,2,3,110,10.0880,9.6304
1986,2,2,3,1,26,6.7673,6.5899
1986,2,2,3,2,77,7.8315,7.1298
1986,2,2,3,3,96,5.5596,5.1189
1986,3,1,1,1,288,5.2198,5.0894
1986,3,1,1,2,145,6.1486,5.9423
1986,3,1,1,3,94,4.9660,4.7840
1986,3,1,2,1,224,6.0509,5.8005
1986,3,1,2,2,241,4.7367,4.5667
1986,3,1,2,3,148,6.3722,6.2500
1986,3,1,3,1,347,3.8343,3.7752
1986,3,1,3,2,276,3.8933,3.8192
1986,3,1,3,3,305,6.2976,6.2029
1986,3,2,1,1,41,6.3740,6.1534
1986,3,2,1,2,39,2.4935,2.1933
1986,3,2,1,3,33,7.9133,7.7385
1986,3,2,2,1,53,2.0123,1.8438
1986,3,2,2,2,118,4.1977,3.7755
1986,3,2,2,3,109,7.4664,7.2960
1986,3,2,3,1,28,3.4140,3.3076
1986,3,2,3,2,81,2.4426,2.2910
1986,3,2,3,3,94,5.9280,5.8253
1986,4,1,1,1,303,0.0327,-0.0239
1986,4,1,1,2,145,0.7940,0.6455
1986,4,1,1,3,89,0.3739,0.2733
1986,4,1,2,1,225,0.2869,0.1672
1986,4,1,2,2,243,0.6733,0.5281
1986,4,1,2,3,146,1.3259,1.1996
1986,4,1,3,1,369,0.6160,0.5676
1986,4,1,3,2,279,1.7665,1.6405
1986,4,1,3,3,284,4.0939,4.0551
1986,4,2,1,1,41,-3.1338,-3.2959
1986,4,2,1,2,39,2.3320,2.2431
1986,4,2,1,3,33,1.1716,1.0828
1986,4,2,2,1,53,-0.7881,-0.9442
1986,4,2,2,2,122,-2.8076,-3.1008
1986,4,2,2,3,105,-1.1006,-1.2019
1986,4,2,3,1,29,4.3635,4.2724
1986,4,2,3,2,77,1.1027,0.7108
1986,4,2,3,3,99,-0.9943,-1.0645
1986,5,1,1,1,308,2.7266,2.4967
1986,5,1,1,2,120,4.1397,3.7922
1986,5,1,1,3,100,4.6003,4.2615
1986,5,1,2,1,223,4.0016,3.9012
1986,5,1,2,2,247,3.7258,3.4367
1986,5,1,2,3,135,5.2576,5.0814
1986,5,1,3,1,367,-0.6727,-0.7503
1986,5,1,3,2,263,5.2164,5.0973
1986,5,1,3,3,281,4.6292,4.5575
1986,5,2,1,1,33,4.5565,3.8484
1986,5,2,1,2,48,5.4341,4.9656
1986,5,2,1,3,41,7.1699,6.3794
1986,5,2,2,1,38,3.8070,3.5066
1986,5,2,2,2,143,4.2008,3.6538
1986,5,2,2,3,98,7.4756,7.2112
1986,5,2,3,1,38,1.8954,1.8289
1986,5,2,3,2,77,2.3208,1.8042
1986,5,2,3,3,92,7.2632,6.8653
1986,6,1,1,1,315,-1.8807,-1.9723
1986,6,1,1,2,117,1.1035,1.0496
1986,6,1,1,3,105,2.7897,2.6309
1986,6,1,2,1,227,-0.4921,-0.6121
1986,6,1,2,2,240,1.2253,1.0137
1986,6,1,2,3,147,2.7670,2.6079
1986,6,1,3,1,365,-5.4146,-5.4768
1986,6,1,3,2,278,-0.3784,-0.4904
1986,6,1,3,3,281,1.5054,1.4131
1986,6,2,1,1,38,-2.2394,-2.3168
1986,6,2,1,2,42,-0.7694,-1.1473
1986,6,2,1,3,39,3.2320,3.0850
1986,6,2,2,1,32,-0.7713,-0.8844
1986,6,2,2,2,157,2.7166,2.4383
1986,6,2,2,3,89,5.2651,4.9244
1986,6,2,3,1,45,-3.5315,-3.6227
1986,6,2,3,2,76,-2.2387,-2.3059
1986,6,2,3,3,86,1.7657,1.5823
1986,7,1,1,1,503,-11.2221,-11.2517
1986,7,1,1,2,176,-8.4310,-8.6413
1986,7,1,1,3,128,-6.5537,-6.5931
1986,7,1,2,1,225,-9.5103,-9.5637
1986,7,1,2,2,257,-6.3956,-6.5145
1986,7,1,2,3,164,-6.4275,-6.6352
1986,7,1,3,1,323,-11.3160,-11.4007
1986,7,1,3,2,265,-10.7808,-10.8440
1986,7,1,3,3,329,-9.9038,-9.9412
1986,7,2,1,1,48,-10.7754,-10.9490
1986,7,2,1,2,58,-4.3151,-4.8643
1986,7,2,1,3,23,-5.1382,-5.3385
1986,7,2,2,1,28,-6.5496,-6.5841
1986,7,2,2,2,142,-3.5349,-3.8308
1986,7,2,2,3,101,-3.2731,-3.3945
1986,7,2,3,1,31,-7.8610,-7.8782
